id,year,stage,team,match_num,score,point,goal,win,point_last,goal_last,score_last,win_last,rank_last
14460,2012,Ｊ２,ヴァンフォーレ甲府,15,2,3,3,1,23,9,17,4,14
14455,2012,Ｊ２,水戸ホーリーホック,15,0,0,-3,0,24,9,14,6,15
14459,2012,Ｊ２,東京ヴェルディ,15,5,3,3,0,25,9,21,4,16
14463,2012,Ｊ２,ファジアーノ岡山,15,1,0,-3,0,25,12,12,5,17
14464,2012,Ｊ２,大分トリニータ,15,2,3,3,1,25,12,21,5,18
14462,2012,Ｊ２,ジェフユナイテッド千葉,15,4,3,3,1,27,15,22,7,19
14463,2012,Ｊ２,京都サンガF.C.,15,2,3,3,0,28,15,21,10,20
14461,2012,Ｊ２,湘南ベルマーレ,15,1,1,0,0,28,18,27,6,21
14454,2012,Ｊ２,モンテディオ山形,15,2,3,3,1,30,21,20,7,22
14474,2012,Ｊ２,ＦＣ岐阜,16,0,0,-3,0,9,-24,7,6,1
14475,2012,Ｊ２,カターレ富山,16,1,3,3,0,10,-21,13,5,2
14471,2012,Ｊ２,ＦＣ町田ゼルビア,16,0,1,0,0,11,-21,14,5,3
14466,2012,Ｊ２,ザスパ草津,16,0,1,0,0,12,-18,10,6,4
14473,2012,Ｊ２,ロアッソ熊本,16,2,3,3,1,12,-15,10,7,5
14467,2012,Ｊ２,ガイナーレ鳥取,16,2,0,-3,0,14,-15,11,9,6
14472,2012,Ｊ２,徳島ヴォルティス,16,0,1,0,0,15,-12,13,7,7
14467,2012,Ｊ２,横浜ＦＣ,16,5,3,3,0,18,-6,18,5,8
14466,2012,Ｊ２,松本山雅ＦＣ,16,0,1,0,0,18,-6,9,6,9
14465,2012,Ｊ２,ギラヴァンツ北九州,16,0,0,-3,1,20,-3,16,4,10
14468,2012,Ｊ２,アビスパ福岡,16,1,1,0,0,20,0,22,6,11
14470,2012,Ｊ２,栃木ＳＣ,16,3,3,3,1,22,3,17,6,12
14475,2012,Ｊ２,愛媛ＦＣ,16,0,0,-3,0,23,6,23,8,13
14471,2012,Ｊ２,水戸ホーリーホック,16,0,1,0,0,24,6,14,6,14
14468,2012,Ｊ２,ファジアーノ岡山,16,1,1,0,0,25,9,13,5,15
14474,2012,Ｊ２,ヴァンフォーレ甲府,16,3,3,3,0,26,12,19,5,16
14470,2012,Ｊ２,東京ヴェルディ,16,2,0,-3,1,28,12,26,4,17
14469,2012,Ｊ２,大分トリニータ,16,0,0,-3,0,28,15,23,6,18
14472,2012,Ｊ２,湘南ベルマーレ,16,0,1,0,0,29,18,28,6,19
14469,2012,Ｊ２,ジェフユナイテッド千葉,16,2,3,3,0,30,18,26,8,20
14465,2012,Ｊ２,京都サンガF.C.,16,1,3,3,1,31,18,23,10,21
14473,2012,Ｊ２,モンテディオ山形,16,1,0,-3,1,33,24,22,8,22
14483,2012,Ｊ２,ＦＣ岐阜,17,1,3,3,0,9,-27,7,6,1
14476,2012,Ｊ２,ＦＣ町田ゼルビア,17,0,0,-3,1,12,-21,14,5,2
14478,2012,Ｊ２,カターレ富山,17,1,1,0,0,13,-18,14,5,3
14481,2012,Ｊ２,ザスパ草津,17,1,3,3,1,13,-18,10,6,4
14482,2012,Ｊ２,ガイナーレ鳥取,17,1,0,-3,1,14,-18,13,9,5
14484,2012,Ｊ２,ロアッソ熊本,17,0,0,-3,1,15,-12,12,8,6
14476,2012,Ｊ２,徳島ヴォルティス,17,1,3,3,1,16,-12,13,7,7
14480,2012,Ｊ２,松本山雅ＦＣ,17,1,1,0,0,19,-6,9,6,8
14479,2012,Ｊ２,ギラヴァンツ北九州,17,3,3,3,1,20,-6,16,5,9
14484,2012,Ｊ２,横浜ＦＣ,17,2,3,3,1,21,-3,23,5,10
14481,2012,Ｊ２,アビスパ福岡,17,0,0,-3,1,21,0,23,6,11
14485,2012,Ｊ２,愛媛ＦＣ,17,1,1,0,0,23,3,23,8,12
14477,2012,Ｊ２,水戸ホーリーホック,17,3,3,3,1,25,6,14,6,13
14477,2012,Ｊ２,栃木ＳＣ,17,1,0,-3,1,25,6,20,7,14
14485,2012,Ｊ２,ファジアーノ岡山,17,1,1,0,0,26,9,14,5,15
14486,2012,Ｊ２,東京ヴェルディ,17,3,3,3,1,28,9,28,5,16
14486,2012,Ｊ２,大分トリニータ,17,1,0,-3,1,28,12,23,6,17
14480,2012,Ｊ２,ヴァンフォーレ甲府,17,1,1,0,0,29,15,22,5,18
14479,2012,Ｊ２,湘南ベルマーレ,17,2,0,-3,1,30,18,28,6,19
14483,2012,Ｊ２,ジェフユナイテッド千葉,17,0,0,-3,0,33,21,28,8,20
14482,2012,Ｊ２,モンテディオ山形,17,5,3,3,1,33,21,23,9,21
14478,2012,Ｊ２,京都サンガF.C.,17,1,1,0,0,34,21,24,11,22
14496,2012,Ｊ２,ＦＣ岐阜,18,1,1,0,0,12,-24,8,6,1
14489,2012,Ｊ２,ＦＣ町田ゼルビア,18,0,0,-3,0,12,-24,14,6,2
14497,2012,Ｊ２,ガイナーレ鳥取,18,0,0,-3,0,14,-21,14,10,3
14493,2012,Ｊ２,カターレ富山,18,0,0,-3,1,14,-18,15,5,4
14487,2012,Ｊ２,ロアッソ熊本,18,2,3,3,1,15,-15,12,9,5
14489,2012,Ｊ２,ザスパ草津,18,2,3,3,0,16,-15,11,7,6
14495,2012,Ｊ２,徳島ヴォルティス,18,1,0,-3,0,19,-9,14,8,7
14492,2012,Ｊ２,松本山雅ＦＣ,18,0,0,-3,1,20,-6,10,6,8
14490,2012,Ｊ２,アビスパ福岡,18,1,3,3,1,21,-3,23,7,9
14490,2012,Ｊ２,ギラヴァンツ北九州,18,0,0,-3,1,23,-3,19,6,10
14495,2012,Ｊ２,横浜ＦＣ,18,2,3,3,0,24,0,25,6,11
14496,2012,Ｊ２,愛媛ＦＣ,18,1,1,0,0,24,3,24,8,12
14488,2012,Ｊ２,栃木ＳＣ,18,0,0,-3,0,25,3,21,8,13
14488,2012,Ｊ２,ファジアーノ岡山,18,1,3,3,0,27,9,15,5,14
14487,2012,Ｊ２,水戸ホーリーホック,18,1,0,-3,1,28,9,17,7,15
14492,2012,Ｊ２,大分トリニータ,18,2,3,3,1,28,9,24,7,16
14494,2012,Ｊ２,ヴァンフォーレ甲府,18,0,0,-3,0,30,15,23,5,17
14493,2012,Ｊ２,湘南ベルマーレ,18,1,3,3,1,30,15,30,7,18
14497,2012,Ｊ２,東京ヴェルディ,18,2,3,3,0,31,12,31,6,19
14494,2012,Ｊ２,ジェフユナイテッド千葉,18,2,3,3,0,33,18,28,8,20
14491,2012,Ｊ２,京都サンガF.C.,18,2,1,0,0,35,21,25,11,21
14491,2012,Ｊ２,モンテディオ山形,18,2,1,0,0,36,24,28,10,22
14506,2012,Ｊ２,ＦＣ町田ゼルビア,19,1,0,-3,1,12,-27,14,6,1
14502,2012,Ｊ２,ＦＣ岐阜,19,1,0,-3,1,13,-24,9,6,2
14501,2012,Ｊ２,ガイナーレ鳥取,19,1,0,-3,1,14,-24,14,10,3
14505,2012,Ｊ２,カターレ富山,19,0,0,-3,0,14,-21,15,6,4
14500,2012,Ｊ２,ロアッソ熊本,19,0,1,0,0,18,-12,14,10,5
14500,2012,Ｊ２,ザスパ草津,19,0,1,0,0,19,-12,13,7,6
14505,2012,Ｊ２,徳島ヴォルティス,19,1,3,3,0,19,-12,15,8,7
14504,2012,Ｊ２,松本山雅ＦＣ,19,2,1,0,0,20,-9,10,7,8
14508,2012,Ｊ２,ギラヴァンツ北九州,19,1,1,0,0,23,-6,19,7,9
14504,2012,Ｊ２,アビスパ福岡,19,2,1,0,0,24,0,24,8,10
14508,2012,Ｊ２,栃木ＳＣ,19,1,1,0,0,25,0,21,8,11
14507,2012,Ｊ２,愛媛ＦＣ,19,2,3,3,1,25,3,25,8,12
14503,2012,Ｊ２,横浜ＦＣ,19,0,0,-3,0,27,3,27,6,13
14499,2012,Ｊ２,水戸ホーリーホック,19,1,0,-3,0,28,6,18,8,14
14506,2012,Ｊ２,ファジアーノ岡山,19,2,3,3,1,30,12,16,5,15
14499,2012,Ｊ２,ヴァンフォーレ甲府,19,3,3,3,0,30,12,23,5,16
14503,2012,Ｊ２,大分トリニータ,19,1,3,3,0,31,12,26,8,17
14498,2012,Ｊ２,湘南ベルマーレ,19,2,3,3,0,33,18,31,8,18
14502,2012,Ｊ２,東京ヴェルディ,19,4,3,3,1,34,15,33,6,19
14501,2012,Ｊ２,ジェフユナイテッド千葉,19,3,3,3,1,36,21,30,8,20
14507,2012,Ｊ２,京都サンガF.C.,19,1,0,-3,1,36,21,27,11,21
14498,2012,Ｊ２,モンテディオ山形,19,1,0,-3,0,37,24,30,10,22
14511,2012,Ｊ２,ＦＣ町田ゼルビア,20,0,1,0,0,12,-30,15,7,1
14514,2012,Ｊ２,ＦＣ岐阜,20,0,1,0,0,13,-27,10,7,2
14513,2012,Ｊ２,ガイナーレ鳥取,20,0,0,-3,0,14,-27,15,11,3
14512,2012,Ｊ２,カターレ富山,20,1,0,-3,1,14,-24,15,6,4
14519,2012,Ｊ２,ロアッソ熊本,20,2,1,0,0,19,-12,14,10,5
14518,2012,Ｊ２,ザスパ草津,20,1,3,3,0,20,-12,13,7,6
14513,2012,Ｊ２,松本山雅ＦＣ,20,1,3,3,0,21,-9,12,7,7
14517,2012,Ｊ２,徳島ヴォルティス,20,3,3,3,1,22,-9,16,8,8
14519,2012,Ｊ２,ギラヴァンツ北九州,20,2,1,0,0,24,-6,20,7,9
14514,2012,Ｊ２,アビスパ福岡,20,0,1,0,0,25,0,26,8,10
14509,2012,Ｊ２,栃木ＳＣ,20,3,0,-3,0,26,0,22,8,11
14509,2012,Ｊ２,横浜ＦＣ,20,4,3,3,0,27,0,27,6,12
14515,2012,Ｊ２,水戸ホーリーホック,20,0,0,-3,1,28,3,19,8,13
14517,2012,Ｊ２,愛媛ＦＣ,20,0,0,-3,1,28,6,27,9,14
14512,2012,Ｊ２,ヴァンフォーレ甲府,20,4,3,3,1,33,15,26,5,15
14516,2012,Ｊ２,ファジアーノ岡山,20,0,0,-3,1,33,15,18,6,16
14515,2012,Ｊ２,大分トリニータ,20,1,3,3,1,34,15,27,8,17
14518,2012,Ｊ２,京都サンガF.C.,20,0,0,-3,0,36,18,28,12,18
14516,2012,Ｊ２,湘南ベルマーレ,20,2,3,3,1,36,21,33,8,19
14510,2012,Ｊ２,東京ヴェルディ,20,2,3,3,1,37,18,37,7,20
14511,2012,Ｊ２,モンテディオ山形,20,0,1,0,0,37,21,31,10,21
14510,2012,Ｊ２,ジェフユナイテッド千葉,20,1,0,-3,1,39,24,33,9,22
14524,2012,Ｊ２,ＦＣ町田ゼルビア,21,0,0,-3,1,13,-30,15,7,1
14530,2012,Ｊ２,ガイナーレ鳥取,21,2,3,3,0,14,-30,15,11,2
14524,2012,Ｊ２,ＦＣ岐阜,21,1,3,3,1,14,-27,10,7,3
14523,2012,Ｊ２,カターレ富山,21,0,0,-3,0,14,-27,16,7,4
14523,2012,Ｊ２,ロアッソ熊本,21,2,3,3,0,20,-12,16,10,5
14530,2012,Ｊ２,ザスパ草津,21,1,0,-3,0,23,-9,14,7,6
14522,2012,Ｊ２,松本山雅ＦＣ,21,0,0,-3,0,24,-6,13,7,7
14526,2012,Ｊ２,ギラヴァンツ北九州,21,0,0,-3,0,25,-6,22,7,8
14527,2012,Ｊ２,徳島ヴォルティス,21,0,0,-3,1,25,-6,19,9,9
14522,2012,Ｊ２,栃木ＳＣ,21,2,3,3,0,26,-3,25,8,10
14521,2012,Ｊ２,アビスパ福岡,21,1,1,0,0,26,0,26,8,11
14520,2012,Ｊ２,水戸ホーリーホック,21,3,3,3,1,28,0,19,9,12
14529,2012,Ｊ２,愛媛ＦＣ,21,3,3,3,1,28,3,27,10,13
14521,2012,Ｊ２,横浜ＦＣ,21,1,1,0,0,30,3,31,6,14
14525,2012,Ｊ２,ファジアーノ岡山,21,1,1,0,0,33,12,18,7,15
14520,2012,Ｊ２,京都サンガF.C.,21,1,0,-3,1,36,15,28,12,16
14525,2012,Ｊ２,ヴァンフォーレ甲府,21,1,1,0,0,36,18,30,6,17
14526,2012,Ｊ２,大分トリニータ,21,2,3,3,0,37,18,28,9,18
14527,2012,Ｊ２,モンテディオ山形,21,1,3,3,1,38,21,31,10,19
14528,2012,Ｊ２,ジェフユナイテッド千葉,21,1,1,0,0,39,21,34,10,20
14528,2012,Ｊ２,湘南ベルマーレ,21,1,1,0,0,39,24,35,9,21
14529,2012,Ｊ２,東京ヴェルディ,21,1,0,-3,1,40,21,39,8,22
14533,2012,Ｊ２,ＦＣ町田ゼルビア,22,0,0,-3,0,13,-33,15,8,1
14537,2012,Ｊ２,カターレ富山,22,1,1,0,0,14,-30,16,7,2
14535,2012,Ｊ２,ガイナーレ鳥取,22,1,0,-3,0,17,-27,17,11,3
14534,2012,Ｊ２,ＦＣ岐阜,22,0,1,0,0,17,-24,11,8,4
14539,2012,Ｊ２,ザスパ草津,22,0,1,0,0,23,-12,15,7,5
14541,2012,Ｊ２,ロアッソ熊本,22,1,3,3,1,23,-9,18,10,6
14538,2012,Ｊ２,松本山雅ＦＣ,22,1,1,0,0,24,-9,13,7,7
14535,2012,Ｊ２,ギラヴァンツ北九州,22,2,3,3,0,25,-9,22,7,8
14539,2012,Ｊ２,徳島ヴォルティス,22,0,1,0,0,25,-9,19,10,9
14536,2012,Ｊ２,アビスパ福岡,22,1,3,3,1,27,0,27,8,10
14531,2012,Ｊ２,栃木ＳＣ,22,1,3,3,1,29,0,27,8,11
14533,2012,Ｊ２,横浜ＦＣ,22,4,3,3,0,31,3,32,6,12
14532,2012,Ｊ２,水戸ホーリーホック,22,0,0,-3,1,31,3,22,10,13
14536,2012,Ｊ２,愛媛ＦＣ,22,0,0,-3,1,31,6,30,11,14
14540,2012,Ｊ２,ファジアーノ岡山,22,1,1,0,0,34,12,19,7,15
14540,2012,Ｊ２,京都サンガF.C.,22,1,1,0,0,36,12,29,13,16
14534,2012,Ｊ２,ヴァンフォーレ甲府,22,0,1,0,0,37,18,31,6,17
14532,2012,Ｊ２,東京ヴェルディ,22,2,3,3,1,40,18,40,9,18
14537,2012,Ｊ２,大分トリニータ,22,1,1,0,0,40,21,30,9,19
14541,2012,Ｊ２,ジェフユナイテッド千葉,22,0,0,-3,1,40,21,35,10,20
14538,2012,Ｊ２,湘南ベルマーレ,22,1,1,0,0,40,24,36,9,21
14531,2012,Ｊ２,モンテディオ山形,22,0,0,-3,1,41,24,32,11,22
14546,2012,Ｊ２,ＦＣ町田ゼルビア,23,0,0,-3,0,13,-36,15,8,1
14552,2012,Ｊ２,カターレ富山,23,1,1,0,0,15,-30,17,7,2
14544,2012,Ｊ２,ガイナーレ鳥取,23,0,0,-3,0,17,-30,18,11,3
14550,2012,Ｊ２,ＦＣ岐阜,23,0,0,-3,0,18,-24,11,8,4
14551,2012,Ｊ２,ザスパ草津,23,0,0,-3,0,24,-12,15,7,5
14543,2012,Ｊ２,松本山雅ＦＣ,23,3,3,3,1,25,-9,14,7,6
14547,2012,Ｊ２,徳島ヴォルティス,23,3,3,3,0,26,-9,19,10,7
14550,2012,Ｊ２,ロアッソ熊本,23,2,3,3,0,26,-6,19,11,8
14548,2012,Ｊ２,ギラヴァンツ北九州,23,2,3,3,1,28,-6,24,7,9
14547,2012,Ｊ２,アビスパ福岡,23,1,0,-3,0,30,3,28,9,10
14542,2012,Ｊ２,水戸ホーリーホック,23,1,1,0,0,31,0,22,11,11
14548,2012,Ｊ２,愛媛ＦＣ,23,0,0,-3,1,31,3,30,12,12
14544,2012,Ｊ２,栃木ＳＣ,23,2,3,3,0,32,3,28,9,13
14545,2012,Ｊ２,横浜ＦＣ,23,1,3,3,0,34,6,36,6,14
14545,2012,Ｊ２,ファジアーノ岡山,23,0,0,-3,0,35,12,20,7,15
14549,2012,Ｊ２,京都サンガF.C.,23,2,0,-3,1,37,12,30,13,16
14546,2012,Ｊ２,ヴァンフォーレ甲府,23,1,3,3,0,38,18,31,6,17
14549,2012,Ｊ２,ジェフユナイテッド千葉,23,3,3,3,1,40,18,35,11,18
14551,2012,Ｊ２,大分トリニータ,23,2,3,3,0,41,21,31,9,19
14552,2012,Ｊ２,モンテディオ山形,23,1,1,0,0,41,21,32,12,20
14542,2012,Ｊ２,湘南ベルマーレ,23,1,1,0,0,41,24,37,9,21
14543,2012,Ｊ２,東京ヴェルディ,23,2,0,-3,1,43,21,42,10,22
14553,2012,Ｊ２,ＦＣ町田ゼルビア,24,0,0,-3,1,13,-39,15,8,1
14560,2012,Ｊ２,カターレ富山,24,2,1,0,0,16,-30,18,7,2
14554,2012,Ｊ２,ガイナーレ鳥取,24,0,0,-3,1,17,-33,18,11,3
14560,2012,Ｊ２,ＦＣ岐阜,24,2,1,0,0,18,-27,11,8,4
14557,2012,Ｊ２,ザスパ草津,24,1,3,3,0,24,-15,15,7,5
14556,2012,Ｊ２,松本山雅ＦＣ,24,1,0,-3,1,28,-6,17,8,6
14561,2012,Ｊ２,徳島ヴォルティス,24,0,1,0,0,29,-6,22,10,7
14563,2012,Ｊ２,ロアッソ熊本,24,0,0,-3,0,29,-3,21,11,8
14559,2012,Ｊ２,アビスパ福岡,24,1,0,-3,1,30,0,29,9,9
14557,2012,Ｊ２,ギラヴァンツ北九州,24,0,0,-3,0,31,-3,26,8,10
14562,2012,Ｊ２,愛媛ＦＣ,24,1,1,0,0,31,0,30,13,11
14562,2012,Ｊ２,水戸ホーリーホック,24,1,1,0,0,32,0,23,11,12
14553,2012,Ｊ２,栃木ＳＣ,24,1,3,3,1,35,6,30,9,13
14561,2012,Ｊ２,ファジアーノ岡山,24,0,1,0,0,35,9,20,7,14
14555,2012,Ｊ２,横浜ＦＣ,24,0,0,-3,0,37,9,37,6,15
14563,2012,Ｊ２,京都サンガF.C.,24,1,3,3,0,37,9,32,14,16
14556,2012,Ｊ２,ヴァンフォーレ甲府,24,2,3,3,1,41,21,32,6,17
14559,2012,Ｊ２,モンテディオ山形,24,3,3,3,1,42,21,33,12,18
14558,2012,Ｊ２,湘南ベルマーレ,24,4,3,3,0,42,24,38,9,19
14554,2012,Ｊ２,東京ヴェルディ,24,1,3,3,1,43,18,44,11,20
14555,2012,Ｊ２,ジェフユナイテッド千葉,24,1,3,3,0,43,21,38,12,21
14558,2012,Ｊ２,大分トリニータ,24,1,0,-3,0,44,24,33,9,22
14572,2012,Ｊ２,ＦＣ町田ゼルビア,25,1,1,0,0,13,-42,15,9,1
14566,2012,Ｊ２,ガイナーレ鳥取,25,1,0,-3,1,17,-36,18,12,2
14568,2012,Ｊ２,カターレ富山,25,1,0,-3,0,17,-30,20,7,3
14569,2012,Ｊ２,ＦＣ岐阜,25,2,1,0,0,19,-27,13,8,4
14572,2012,Ｊ２,ザスパ草津,25,1,1,0,0,27,-12,16,7,5
14567,2012,Ｊ２,松本山雅ＦＣ,25,3,3,3,1,28,-9,18,9,6
14565,2012,Ｊ２,ロアッソ熊本,25,0,0,-3,1,29,-6,21,11,7
14571,2012,Ｊ２,徳島ヴォルティス,25,1,1,0,0,30,-6,22,10,8
14564,2012,Ｊ２,アビスパ福岡,25,2,0,-3,1,30,-3,30,10,9
14571,2012,Ｊ２,ギラヴァンツ北九州,25,1,1,0,0,31,-6,26,8,10
14574,2012,Ｊ２,愛媛ＦＣ,25,1,0,-3,1,32,0,31,13,11
14564,2012,Ｊ２,水戸ホーリーホック,25,4,3,3,1,33,0,24,11,12
14567,2012,Ｊ２,ファジアーノ岡山,25,0,0,-3,1,36,9,20,7,13
14566,2012,Ｊ２,横浜ＦＣ,25,3,3,3,1,37,6,37,6,14
14568,2012,Ｊ２,栃木ＳＣ,25,2,3,3,0,38,9,31,10,15
14574,2012,Ｊ２,京都サンガF.C.,25,2,3,3,1,40,12,33,14,16
14569,2012,Ｊ２,大分トリニータ,25,2,1,0,0,44,21,34,9,17
14573,2012,Ｊ２,ヴァンフォーレ甲府,25,1,3,3,0,44,24,34,7,18
14570,2012,Ｊ２,モンテディオ山形,25,0,1,0,0,45,24,36,13,19
14570,2012,Ｊ２,湘南ベルマーレ,25,0,1,0,0,45,27,42,9,20
14565,2012,Ｊ２,東京ヴェルディ,25,2,3,3,1,46,21,45,12,21
14573,2012,Ｊ２,ジェフユナイテッド千葉,25,0,0,-3,0,46,24,39,12,22
14576,2012,Ｊ２,ＦＣ町田ゼルビア,26,1,0,-3,0,14,-42,16,9,1
14579,2012,Ｊ２,ガイナーレ鳥取,26,1,3,3,1,17,-39,19,13,2
14578,2012,Ｊ２,カターレ富山,26,0,1,0,0,17,-33,21,7,3
14579,2012,Ｊ２,ＦＣ岐阜,26,0,0,-3,1,20,-27,15,8,4
14581,2012,Ｊ２,ザスパ草津,26,3,3,3,0,28,-12,17,7,5
14585,2012,Ｊ２,ロアッソ熊本,26,0,0,-3,0,29,-9,21,12,6
14581,2012,Ｊ２,アビスパ福岡,26,0,0,-3,0,30,-6,32,11,7
14583,2012,Ｊ２,松本山雅ＦＣ,26,1,1,0,0,31,-6,21,10,8
14585,2012,Ｊ２,徳島ヴォルティス,26,3,3,3,0,31,-6,23,10,9
14582,2012,Ｊ２,ギラヴァンツ北九州,26,0,0,-3,1,32,-6,27,8,10
14580,2012,Ｊ２,愛媛ＦＣ,26,1,0,-3,0,32,-3,32,14,11
14575,2012,Ｊ２,水戸ホーリーホック,26,0,0,-3,1,36,3,28,12,12
14584,2012,Ｊ２,ファジアーノ岡山,26,0,0,-3,0,36,6,20,8,13
14578,2012,Ｊ２,横浜ＦＣ,26,0,1,0,0,40,9,40,7,14
14575,2012,Ｊ２,栃木ＳＣ,26,1,3,3,1,41,12,33,10,15
14576,2012,Ｊ２,京都サンガF.C.,26,2,3,3,0,43,15,35,15,16
14580,2012,Ｊ２,大分トリニータ,26,2,3,3,0,45,21,36,9,17
14584,2012,Ｊ２,ジェフユナイテッド千葉,26,1,3,3,0,46,21,39,12,18
14583,2012,Ｊ２,モンテディオ山形,26,1,1,0,0,46,24,36,13,19
14582,2012,Ｊ２,湘南ベルマーレ,26,1,3,3,1,46,27,42,9,20
14577,2012,Ｊ２,ヴァンフォーレ甲府,26,3,3,3,1,47,27,35,7,21
14577,2012,Ｊ２,東京ヴェルディ,26,1,0,-3,1,49,24,47,13,22
14591,2012,Ｊ２,ＦＣ町田ゼルビア,27,1,1,0,0,14,-45,17,9,1
14587,2012,Ｊ２,カターレ富山,27,0,0,-3,1,18,-33,21,7,2
14595,2012,Ｊ２,ガイナーレ鳥取,27,1,0,-3,1,20,-36,20,14,3
14590,2012,Ｊ２,ＦＣ岐阜,27,0,0,-3,0,20,-30,15,9,4
14596,2012,Ｊ２,ロアッソ熊本,27,0,0,-3,1,29,-12,21,12,5
14590,2012,Ｊ２,アビスパ福岡,27,3,3,3,0,30,-9,32,11,6
14593,2012,Ｊ２,ザスパ草津,27,1,0,-3,0,31,-9,20,7,7
14591,2012,Ｊ２,ギラヴァンツ北九州,27,1,1,0,0,32,-9,27,9,8
14589,2012,Ｊ２,松本山雅ＦＣ,27,1,1,0,0,32,-6,22,10,9
14589,2012,Ｊ２,愛媛ＦＣ,27,1,1,0,0,32,-6,33,14,10
14592,2012,Ｊ２,徳島ヴォルティス,27,0,0,-3,0,34,-3,26,10,11
14586,2012,Ｊ２,水戸ホーリーホック,27,2,1,0,0,36,0,28,13,12
14596,2012,Ｊ２,ファジアーノ岡山,27,2,3,3,1,36,3,20,8,13
14588,2012,Ｊ２,横浜ＦＣ,27,1,3,3,1,41,9,40,7,14
14594,2012,Ｊ２,栃木ＳＣ,27,0,1,0,0,44,15,34,11,15
14595,2012,Ｊ２,京都サンガF.C.,27,3,3,3,1,46,18,37,15,16
14586,2012,Ｊ２,モンテディオ山形,27,2,1,0,0,47,24,37,13,17
14592,2012,Ｊ２,大分トリニータ,27,4,3,3,0,48,24,38,9,18
14587,2012,Ｊ２,東京ヴェルディ,27,1,3,3,1,49,21,48,14,19
14594,2012,Ｊ２,ジェフユナイテッド千葉,27,0,1,0,0,49,24,40,12,20
14588,2012,Ｊ２,湘南ベルマーレ,27,0,0,-3,1,49,30,43,10,21
14593,2012,Ｊ２,ヴァンフォーレ甲府,27,2,3,3,0,50,30,38,8,22
14604,2012,Ｊ２,ＦＣ町田ゼルビア,28,1,3,3,0,15,-45,18,9,1
14599,2012,Ｊ２,カターレ富山,28,1,0,-3,0,18,-36,21,8,2
14605,2012,Ｊ２,ガイナーレ鳥取,28,0,0,-3,0,20,-39,21,15,3
14603,2012,Ｊ２,ＦＣ岐阜,28,1,1,0,0,20,-33,15,9,4
14607,2012,Ｊ２,ロアッソ熊本,28,3,3,3,1,29,-15,21,13,5
14603,2012,Ｊ２,ザスパ草津,28,1,1,0,0,31,-12,21,7,6
14601,2012,Ｊ２,ギラヴァンツ北九州,28,1,3,3,0,33,-9,28,9,7
14599,2012,Ｊ２,松本山雅ＦＣ,28,2,3,3,0,33,-6,23,10,8
14600,2012,Ｊ２,アビスパ福岡,28,1,0,-3,0,33,-6,35,11,9
14606,2012,Ｊ２,愛媛ＦＣ,28,1,0,-3,0,33,-6,34,14,10
14606,2012,Ｊ２,徳島ヴォルティス,28,2,3,3,0,34,-6,26,10,11
14598,2012,Ｊ２,水戸ホーリーホック,28,0,0,-3,1,37,0,30,13,12
14605,2012,Ｊ２,ファジアーノ岡山,28,2,3,3,0,39,6,22,9,13
14602,2012,Ｊ２,横浜ＦＣ,28,1,3,3,0,44,12,41,8,14
14607,2012,Ｊ２,栃木ＳＣ,28,0,0,-3,1,45,15,34,11,15
14602,2012,Ｊ２,モンテディオ山形,28,0,0,-3,0,48,24,39,13,16
14597,2012,Ｊ２,京都サンガF.C.,28,1,3,3,0,49,21,40,16,17
14600,2012,Ｊ２,湘南ベルマーレ,28,3,3,3,0,49,27,43,11,18
14604,2012,Ｊ２,ジェフユナイテッド千葉,28,0,0,-3,0,50,24,40,12,19
14601,2012,Ｊ２,大分トリニータ,28,0,0,-3,0,51,27,42,9,20
14597,2012,Ｊ２,東京ヴェルディ,28,0,0,-3,0,52,24,49,15,21
14598,2012,Ｊ２,ヴァンフォーレ甲府,28,1,3,3,1,53,33,40,8,22
14609,2012,Ｊ２,ＦＣ町田ゼルビア,29,1,3,3,1,18,-42,19,9,1
14617,2012,Ｊ２,カターレ富山,29,1,1,0,0,18,-39,22,8,2
14611,2012,Ｊ２,ガイナーレ鳥取,29,2,3,3,1,20,-42,21,15,3
14614,2012,Ｊ２,ＦＣ岐阜,29,1,0,-3,0,21,-33,16,9,4
14608,2012,Ｊ２,ザスパ草津,29,0,1,0,0,32,-12,22,7,5
14610,2012,Ｊ２,ロアッソ熊本,29,0,1,0,0,32,-12,24,14,6
14612,2012,Ｊ２,アビスパ福岡,29,2,0,-3,1,33,-9,36,11,7
14616,2012,Ｊ２,愛媛ＦＣ,29,1,0,-3,0,33,-9,35,14,8
14612,2012,Ｊ２,ギラヴァンツ北九州,29,4,3,3,1,36,-6,29,9,9
14610,2012,Ｊ２,松本山雅ＦＣ,29,0,1,0,0,36,-3,25,10,10
14609,2012,Ｊ２,徳島ヴォルティス,29,0,0,-3,1,37,-3,28,10,11
14618,2012,Ｊ２,水戸ホーリーホック,29,2,3,3,1,37,-3,30,14,12
14614,2012,Ｊ２,ファジアーノ岡山,29,2,3,3,0,42,9,24,9,13
14608,2012,Ｊ２,栃木ＳＣ,29,0,1,0,0,45,12,34,12,14
14615,2012,Ｊ２,横浜ＦＣ,29,1,0,-3,1,47,15,42,8,15
14616,2012,Ｊ２,モンテディオ山形,29,2,3,3,0,48,21,39,13,16
14611,2012,Ｊ２,ジェフユナイテッド千葉,29,1,0,-3,1,50,21,40,12,17
14618,2012,Ｊ２,大分トリニータ,29,1,0,-3,1,51,24,42,9,18
